datetime,SE1,SE2,SE3,SE4,DK1,DK2
2016-09-20 00:00:00+00:00,43,341,135,153,42,7
2016-09-20 01:00:00+00:00,38,330,161,156,58,10
2016-09-20 02:00:00+00:00,25,292,176,172,80,15
2016-09-20 03:00:00+00:00,21,267,192,153,95,17
2016-09-20 04:00:00+00:00,21,249,198,135,97,28
2016-09-20 05:00:00+00:00,22,229,204,176,109,38
2016-09-20 06:00:00+00:00,24,206,207,180,120,55
2016-09-20 07:00:00+00:00,26,122,150,147,112,65
2016-09-20 08:00:00+00:00,13,57,78,123,100,67
2016-09-20 09:00:00+00:00,2,28,93,149,91,75
2016-09-20 10:00:00+00:00,3,11,93,163,109,105
2016-09-20 11:00:00+00:00,2,3,79,170,118,122
2016-09-20 12:00:00+00:00,2,3,62,181,115,125
2016-09-20 13:00:00+00:00,2,3,71,228,124,134
2016-09-20 14:00:00+00:00,0,3,85,243,132,142
2016-09-20 15:00:00+00:00,0,3,85,244,121,131
2016-09-20 16:00:00+00:00,0,4,97,205,149,114
2016-09-20 17:00:00+00:00,0,7,120,203,178,96
2016-09-20 18:00:00+00:00,0,7,145,207,198,74
2016-09-20 19:00:00+00:00,0,4,129,260,204,74
2016-09-20 20:00:00+00:00,0,3,124,257,204,43
2016-09-20 21:00:00+00:00,0,3,130,210,195,32
2016-09-20 22:00:00+00:00,0,2,121,195,188,29
2016-09-20 23:00:00+00:00,0,4,105,145,129,23
2016-09-21 00:00:00+00:00,0,9,86,122,161,27
2016-09-21 01:00:00+00:00,0,14,60,141,199,22
2016-09-21 02:00:00+00:00,1,10,50,159,152,17
2016-09-21 03:00:00+00:00,2,10,49,174,155,17
2016-09-21 04:00:00+00:00,1,14,44,187,143,39
2016-09-21 05:00:00+00:00,1,16,41,210,134,57
2016-09-21 06:00:00+00:00,2,18,30,184,115,62
2016-09-21 07:00:00+00:00,1,5,15,114,90,68
2016-09-21 08:00:00+00:00,2,1,12,75,60,76
2016-09-21 09:00:00+00:00,1,0,13,62,50,62
2016-09-21 10:00:00+00:00,1,1,13,54,50,50
2016-09-21 11:00:00+00:00,2,3,14,54,44,34
2016-09-21 12:00:00+00:00,3,6,11,55,56,38
2016-09-21 13:00:00+00:00,1,11,11,56,60,64
2016-09-21 14:00:00+00:00,2,19,10,44,63,74
2016-09-21 15:00:00+00:00,6,28,10,35,69,66
2016-09-21 16:00:00+00:00,10,41,16,33,84,47
2016-09-21 17:00:00+00:00,9,47,33,40,96,69
2016-09-21 18:00:00+00:00,9,52,43,43,140,81
2016-09-21 19:00:00+00:00,8,48,49,46,203,105
2016-09-21 20:00:00+00:00,5,43,50,31,222,157
2016-09-21 21:00:00+00:00,4,29,59,22,249,148
2016-09-21 22:00:00+00:00,4,23,61,19,347,114
2016-09-21 23:00:00+00:00,2,22,58,17,409,94
2016-09-22 00:00:00+00:00,3,21,40,24,430,96
2016-09-22 01:00:00+00:00,4,28,27,29,400,108
2016-09-22 02:00:00+00:00,4,31,31,30,388,92
2016-09-22 03:00:00+00:00,6,32,31,26,399,58
2016-09-22 04:00:00+00:00,10,37,34,21,416,59
2016-09-22 05:00:00+00:00,7,47,40,19,404,56
2016-09-22 06:00:00+00:00,6,48,36,16,401,46
2016-09-22 07:00:00+00:00,4,30,23,11,322,33
2016-09-22 08:00:00+00:00,8,23,12,5,297,31
2016-09-22 09:00:00+00:00,10,20,8,4,322,24
2016-09-22 10:00:00+00:00,7,14,13,7,268,24
2016-09-22 11:00:00+00:00,7,13,19,13,259,33
2016-09-22 12:00:00+00:00,7,14,26,12,241,41
2016-09-22 13:00:00+00:00,10,21,23,11,225,30
2016-09-22 14:00:00+00:00,14,23,26,18,194,21
2016-09-22 15:00:00+00:00,17,32,27,23,180,13
2016-09-22 16:00:00+00:00,16,50,29,28,198,19
2016-09-22 17:00:00+00:00,21,58,26,31,215,30
2016-09-22 18:00:00+00:00,18,70,32,31,290,46
2016-09-22 19:00:00+00:00,20,122,40,24,288,65
2016-09-22 20:00:00+00:00,21,133,44,18,268,61
2016-09-22 21:00:00+00:00,16,136,43,13,272,55
2016-09-22 22:00:00+00:00,20,142,51,15,315,56
2016-09-22 23:00:00+00:00,20,135,55,18,352,56
2016-09-23 00:00:00+00:00,15,131,58,17,364,52
2016-09-23 01:00:00+00:00,18,133,59,20,451,37
2016-09-23 02:00:00+00:00,15,125,71,25,548,45
2016-09-23 03:00:00+00:00,13,130,71,33,467,50
2016-09-23 04:00:00+00:00,19,148,81,32,358,60
2016-09-23 05:00:00+00:00,15,165,107,41,326,49
2016-09-23 06:00:00+00:00,11,162,136,41,357,36
2016-09-23 07:00:00+00:00,15,162,101,42,307,48
2016-09-23 08:00:00+00:00,16,147,68,34,365,57
2016-09-23 09:00:00+00:00,16,144,98,44,674,65
2016-09-23 10:00:00+00:00,10,134,154,79,790,79
2016-09-23 11:00:00+00:00,7,130,211,140,846,106
2016-09-23 12:00:00+00:00,7,122,230,186,1137,114
2016-09-23 13:00:00+00:00,7,125,291,259,1385,124
2016-09-23 14:00:00+00:00,7,138,356,442,1220,109
2016-09-23 15:00:00+00:00,5,143,366,479,1004,141
2016-09-23 16:00:00+00:00,8,151,423,408,800,121
2016-09-23 17:00:00+00:00,14,157,393,407,888,99
2016-09-23 18:00:00+00:00,17,140,494,460,889,114
2016-09-23 19:00:00+00:00,23,131,563,495,858,217
2016-09-23 20:00:00+00:00,16,136,596,560,872,208
2016-09-23 21:00:00+00:00,11,121,556,627,806,153
2016-09-23 22:00:00+00:00,10,95,541,644,716,162
2016-09-23 23:00:00+00:00,12,79,489,658,622,177
2016-09-24 00:00:00+00:00,13,86,441,640,596,91
2016-09-24 01:00:00+00:00,16,83,400,628,493,88
2016-09-24 02:00:00+00:00,19,79,364,586,399,102
2016-09-24 03:00:00+00:00,15,79,309,528,331,83
2016-09-24 04:00:00+00:00,18,78,265,496,336,65
2016-09-24 05:00:00+00:00,23,72,239,447,271,61
2016-09-24 06:00:00+00:00,10,47,219,296,229,52
2016-09-24 07:00:00+00:00,7,55,173,182,245,47
2016-09-24 08:00:00+00:00,16,45,158,220,294,62
2016-09-24 09:00:00+00:00,8,39,218,241,554,60
2016-09-24 10:00:00+00:00,10,40,283,220,807,78
2016-09-24 11:00:00+00:00,9,66,359,217,878,112
2016-09-24 12:00:00+00:00,11,78,355,233,898,83
2016-09-24 13:00:00+00:00,21,87,314,189,762,62
2016-09-24 14:00:00+00:00,21,114,272,138,731,42
2016-09-24 15:00:00+00:00,25,126,220,72,659,35
2016-09-24 16:00:00+00:00,36,224,225,50,541,38
2016-09-24 17:00:00+00:00,40,373,369,72,524,61
2016-09-24 18:00:00+00:00,57,500,561,84,666,74
2016-09-24 19:00:00+00:00,62,586,715,127,781,97
2016-09-24 20:00:00+00:00,66,566,778,145,805,113
2016-09-24 21:00:00+00:00,61,512,806,166,675,129
2016-09-24 22:00:00+00:00,75,508,840,197,708,142
2016-09-24 23:00:00+00:00,90,472,815,172,770,135
2016-09-25 00:00:00+00:00,84,397,792,162,869,134
2016-09-25 01:00:00+00:00,101,402,799,178,973,116
2016-09-25 02:00:00+00:00,131,348,779,176,1028,102
2016-09-25 03:00:00+00:00,138,462,725,165,1049,87
2016-09-25 04:00:00+00:00,132,452,663,187,1049,86
2016-09-25 05:00:00+00:00,162,398,682,242,1089,96
2016-09-25 06:00:00+00:00,150,330,668,255,1001,109
2016-09-25 07:00:00+00:00,106,281,585,202,871,136
2016-09-25 08:00:00+00:00,84,256,488,168,863,182
2016-09-25 09:00:00+00:00,55,245,452,215,979,210
2016-09-25 10:00:00+00:00,52,242,425,240,1254,235
2016-09-25 11:00:00+00:00,40,228,399,227,1687,249
2016-09-25 12:00:00+00:00,60,225,379,222,1882,258
2016-09-25 13:00:00+00:00,70,242,367,231,1918,254
2016-09-25 14:00:00+00:00,83,277,319,256,1927,258
2016-09-25 15:00:00+00:00,98,295,275,277,1669,264
2016-09-25 16:00:00+00:00,115,377,298,314,1428,279
2016-09-25 17:00:00+00:00,148,456,478,411,1312,269
2016-09-25 18:00:00+00:00,149,502,611,501,1355,312
2016-09-25 19:00:00+00:00,134,546,720,575,1312,352
2016-09-25 20:00:00+00:00,101,547,778,604,1220,363
2016-09-25 21:00:00+00:00,66,556,791,578,1133,411
2016-09-25 22:00:00+00:00,56,524,789,538,1028,376
2016-09-25 23:00:00+00:00,41,468,747,511,890,322
2016-09-26 00:00:00+00:00,31,495,697,504,787,259
2016-09-26 01:00:00+00:00,39,518,664,463,702,182
2016-09-26 02:00:00+00:00,52,589,630,471,532,115
2016-09-26 03:00:00+00:00,60,632,590,459,354,71
2016-09-26 04:00:00+00:00,86,749,587,433,266,45
2016-09-26 05:00:00+00:00,141,807,559,408,128,50
2016-09-26 06:00:00+00:00,146,678,440,331,59,26
2016-09-26 07:00:00+00:00,111,540,311,221,39,17
2016-09-26 08:00:00+00:00,88,382,215,196,40,28
2016-09-26 09:00:00+00:00,56,294,183,200,66,27
2016-09-26 10:00:00+00:00,40,214,206,182,28,9
2016-09-26 11:00:00+00:00,47,240,233,170,35,11
2016-09-26 12:00:00+00:00,53,224,205,170,30,14
2016-09-26 13:00:00+00:00,65,187,188,172,26,17
2016-09-26 14:00:00+00:00,70,179,163,149,35,14
2016-09-26 15:00:00+00:00,80,205,160,123,24,25
2016-09-26 16:00:00+00:00,85,309,177,127,12,33
2016-09-26 17:00:00+00:00,72,395,215,157,16,29
2016-09-26 18:00:00+00:00,61,441,245,191,13,26
2016-09-26 19:00:00+00:00,50,448,279,225,12,19
2016-09-26 20:00:00+00:00,52,382,291,244,10,19
2016-09-26 21:00:00+00:00,41,370,291,233,9,14
2016-09-26 22:00:00+00:00,30,326,292,182,15,9
2016-09-26 23:00:00+00:00,14,258,289,158,17,12
2016-09-27 00:00:00+00:00,12,229,248,145,20,15
2016-09-27 01:00:00+00:00,21,247,231,111,38,9
2016-09-27 02:00:00+00:00,16,227,179,76,48,15
2016-09-27 03:00:00+00:00,18,198,146,68,56,22
2016-09-27 04:00:00+00:00,13,205,124,82,87,20
2016-09-27 05:00:00+00:00,19,299,116,78,141,16
2016-09-27 06:00:00+00:00,31,362,124,65,224,13
2016-09-27 07:00:00+00:00,39,358,126,49,235,4
2016-09-27 08:00:00+00:00,41,331,115,31,207,3
2016-09-27 09:00:00+00:00,59,345,109,55,272,4
2016-09-27 10:00:00+00:00,66,374,163,95,532,4
2016-09-27 11:00:00+00:00,74,399,262,137,866,13
2016-09-27 12:00:00+00:00,81,501,343,178,1255,22
2016-09-27 13:00:00+00:00,111,669,426,239,1584,23
2016-09-27 14:00:00+00:00,137,822,489,272,1855,31
2016-09-27 15:00:00+00:00,177,995,514,261,1952,30
2016-09-27 16:00:00+00:00,251,1258,713,314,2072,40
2016-09-27 17:00:00+00:00,314,1396,995,447,2277,74
2016-09-27 18:00:00+00:00,337,1521,1252,526,2445,131
2016-09-27 19:00:00+00:00,320,1569,1421,599,2582,219
2016-09-27 20:00:00+00:00,316,1500,1507,641,2703,297
2016-09-27 21:00:00+00:00,289,1479,1608,732,2804,384
2016-09-27 22:00:00+00:00,315,1443,1703,841,2785,458
2016-09-27 23:00:00+00:00,336,1496,1735,905,2493,543
2016-09-28 00:00:00+00:00,360,1521,1718,942,2407,580
2016-09-28 01:00:00+00:00,369,1631,1673,988,2585,648
2016-09-28 02:00:00+00:00,367,1675,1602,1000,2667,716
2016-09-28 03:00:00+00:00,360,1662,1588,1082,2602,758
2016-09-28 04:00:00+00:00,344,1614,1510,1150,2577,789
2016-09-28 05:00:00+00:00,368,1556,1529,1139,2680,757
2016-09-28 06:00:00+00:00,418,1367,1471,1122,2633,691
2016-09-28 07:00:00+00:00,409,1184,1426,1051,2589,659
2016-09-28 08:00:00+00:00,402,1019,1373,1052,2623,729
2016-09-28 09:00:00+00:00,395,824,1371,1123,2726,751
2016-09-28 10:00:00+00:00,373,672,1365,1145,2817,790
2016-09-28 11:00:00+00:00,344,577,1374,1149,2867,763
2016-09-28 12:00:00+00:00,330,466,1387,1116,2872,717
2016-09-28 13:00:00+00:00,326,451,1420,1111,2853,725
2016-09-28 14:00:00+00:00,301,484,1329,1133,2774,735
2016-09-28 15:00:00+00:00,295,677,1249,1079,2609,737
2016-09-28 16:00:00+00:00,295,982,1249,1079,2405,698
2016-09-28 17:00:00+00:00,293,1170,1277,1069,2246,741
2016-09-28 18:00:00+00:00,281,1266,1268,1072,2047,714
2016-09-28 19:00:00+00:00,264,1344,1135,1041,1946,700
2016-09-28 20:00:00+00:00,230,1354,1052,1017,1864,614
2016-09-28 21:00:00+00:00,197,1301,963,904,1764,476
2016-09-28 22:00:00+00:00,206,1236,904,782,1755,382
2016-09-28 23:00:00+00:00,202,1073,883,664,1932,394
2016-09-29 00:00:00+00:00,230,858,795,576,2263,429
2016-09-29 01:00:00+00:00,276,800,728,510,2620,428
2016-09-29 02:00:00+00:00,254,699,757,536,2786,452
2016-09-29 03:00:00+00:00,239,532,1020,693,2854,629
2016-09-29 04:00:00+00:00,229,501,1221,820,2951,638
2016-09-29 05:00:00+00:00,205,591,1372,993,2959,695
2016-09-29 06:00:00+00:00,171,692,1563,1131,2838,670
2016-09-29 07:00:00+00:00,117,932,1644,1209,2919,655
2016-09-29 08:00:00+00:00,88,989,1747,1220,2855,709
2016-09-29 09:00:00+00:00,72,1097,1810,1237,2883,756
2016-09-29 10:00:00+00:00,116,1089,1861,1267,2939,777
2016-09-29 11:00:00+00:00,164,1047,1861,1286,2993,806
2016-09-29 12:00:00+00:00,164,1039,1842,1318,2922,801
2016-09-29 13:00:00+00:00,203,972,1822,1320,2954,779
2016-09-29 14:00:00+00:00,260,984,1791,1318,2995,758
2016-09-29 15:00:00+00:00,315,985,1813,1283,2983,733
2016-09-29 16:00:00+00:00,313,1096,1832,1215,2900,683
2016-09-29 17:00:00+00:00,267,1202,1837,1248,2797,672
2016-09-29 18:00:00+00:00,236,1156,1840,1254,2734,641
2016-09-29 19:00:00+00:00,246,1090,1846,1250,2708,651
2016-09-29 20:00:00+00:00,316,1137,1851,1274,2670,671
2016-09-29 21:00:00+00:00,398,1062,1832,1298,2644,707
2016-09-29 22:00:00+00:00,420,1100,1818,1286,2641,717
2016-09-29 23:00:00+00:00,433,1084,1814,1297,2574,722
2016-09-30 00:00:00+00:00,417,1125,1785,1278,2418,734
2016-09-30 01:00:00+00:00,377,1320,1771,1265,2253,748
2016-09-30 02:00:00+00:00,364,1474,1738,1295,2041,687
2016-09-30 03:00:00+00:00,367,1538,1697,1263,1822,579
2016-09-30 04:00:00+00:00,343,1625,1659,1152,1729,500
2016-09-30 05:00:00+00:00,316,1680,1632,1055,1613,444
2016-09-30 06:00:00+00:00,308,1670,1571,978,1487,431
2016-09-30 07:00:00+00:00,331,1640,1570,939,1428,462
2016-09-30 08:00:00+00:00,341,1623,1627,956,1431,505
2016-09-30 09:00:00+00:00,344,1584,1654,1032,1610,536
2016-09-30 10:00:00+00:00,351,1599,1679,1045,1713,647
2016-09-30 11:00:00+00:00,394,1599,1663,969,1853,606
2016-09-30 12:00:00+00:00,414,1543,1671,970,2080,584
2016-09-30 13:00:00+00:00,385,1432,1650,997,2117,583
2016-09-30 14:00:00+00:00,397,1142,1622,906,2137,502
2016-09-30 15:00:00+00:00,402,1019,1547,938,1862,408
2016-09-30 16:00:00+00:00,398,998,1536,834,1805,323
2016-09-30 17:00:00+00:00,425,1067,1574,821,1667,382
2016-09-30 18:00:00+00:00,417,1240,1681,873,1694,347
2016-09-30 19:00:00+00:00,410,1242,1727,917,1694,353
2016-09-30 20:00:00+00:00,406,1188,1736,926,1585,453
2016-09-30 21:00:00+00:00,379,1136,1727,956,1478,478
2016-09-30 22:00:00+00:00,364,1137,1681,946,1331,361
2016-09-30 23:00:00+00:00,383,1281,1632,924,1205,310
2016-10-01 00:00:00+00:00,370,1328,1555,859,1024,252
2016-10-01 01:00:00+00:00,328,1389,1523,820,742,247
2016-10-01 02:00:00+00:00,338,1506,1386,675,542,180
2016-10-01 03:00:00+00:00,342,1572,1306,635,453,119
2016-10-01 04:00:00+00:00,346,1623,1212,577,350,133
2016-10-01 05:00:00+00:00,366,1595,1093,511,344,110
2016-10-01 06:00:00+00:00,322,1479,977,370,304,96
2016-10-01 07:00:00+00:00,286,1449,784,278,204,85
2016-10-01 08:00:00+00:00,254,1471,709,269,138,76
2016-10-01 09:00:00+00:00,280,1517,681,281,103,92
2016-10-01 10:00:00+00:00,311,1509,600,211,125,90
2016-10-01 11:00:00+00:00,328,1456,559,189,107,88
2016-10-01 12:00:00+00:00,358,1400,485,155,91,93
2016-10-01 13:00:00+00:00,375,1350,404,124,70,58
2016-10-01 14:00:00+00:00,384,1185,319,128,44,57
2016-10-01 15:00:00+00:00,403,1016,200,99,55,62
2016-10-01 16:00:00+00:00,401,1027,175,84,61,44
2016-10-01 17:00:00+00:00,408,1068,200,87,88,62
2016-10-01 18:00:00+00:00,402,1065,213,104,126,72
2016-10-01 19:00:00+00:00,379,1094,178,107,143,61
2016-10-01 20:00:00+00:00,387,1103,124,87,205,60
2016-10-01 21:00:00+00:00,399,1052,90,55,178,80
2016-10-01 22:00:00+00:00,398,1018,36,30,159,55
2016-10-01 23:00:00+00:00,398,1054,195,29,180,49
2016-10-02 00:00:00+00:00,393,1028,202,42,147,35
2016-10-02 01:00:00+00:00,392,988,261,38,137,20
2016-10-02 02:00:00+00:00,368,947,323,58,186,16
2016-10-02 03:00:00+00:00,365,933,397,84,343,35
2016-10-02 04:00:00+00:00,357,876,475,130,474,32
2016-10-02 05:00:00+00:00,342,853,535,177,421,44
2016-10-02 06:00:00+00:00,320,806,582,203,397,41
2016-10-02 07:00:00+00:00,250,681,482,195,408,49
2016-10-02 08:00:00+00:00,220,526,341,202,409,55
2016-10-02 09:00:00+00:00,227,518,249,218,417,47
2016-10-02 10:00:00+00:00,221,540,253,222,480,42
2016-10-02 11:00:00+00:00,220,558,291,231,500,54
2016-10-02 12:00:00+00:00,222,505,344,247,435,72
2016-10-02 13:00:00+00:00,199,466,378,250,408,59
2016-10-02 14:00:00+00:00,182,453,394,269,407,52
2016-10-02 15:00:00+00:00,202,399,415,260,388,37
2016-10-02 16:00:00+00:00,252,603,538,338,512,36
2016-10-02 17:00:00+00:00,279,793,699,408,612,29
2016-10-02 18:00:00+00:00,296,859,814,449,853,31
2016-10-02 19:00:00+00:00,277,817,874,482,956,24
2016-10-02 20:00:00+00:00,271,797,854,498,983,43
2016-10-02 21:00:00+00:00,292,826,840,504,997,31
2016-10-02 22:00:00+00:00,299,739,811,538,1001,40
2016-10-02 23:00:00+00:00,274,625,921,619,1077,67
2016-10-03 00:00:00+00:00,249,602,896,686,1145,69
2016-10-03 01:00:00+00:00,231,607,885,742,1233,77
2016-10-03 02:00:00+00:00,187,640,872,808,1276,96
2016-10-03 03:00:00+00:00,147,557,916,862,1376,136
2016-10-03 04:00:00+00:00,153,500,902,930,1502,162
2016-10-03 05:00:00+00:00,154,545,829,921,1570,162
2016-10-03 06:00:00+00:00,149,482,727,901,1610,191
2016-10-03 07:00:00+00:00,132,382,491,897,1697,235
2016-10-03 08:00:00+00:00,121,283,362,889,1746,241
2016-10-03 09:00:00+00:00,125,284,347,873,1748,248
2016-10-03 10:00:00+00:00,126,291,401,860,1806,257
2016-10-03 11:00:00+00:00,133,309,403,852,1822,263
2016-10-03 12:00:00+00:00,120,318,386,797,1799,302
2016-10-03 13:00:00+00:00,144,331,344,748,1681,480
2016-10-03 14:00:00+00:00,139,326,307,739,1460,579
2016-10-03 15:00:00+00:00,161,397,290,672,1140,612
2016-10-03 16:00:00+00:00,219,534,361,606,930,541
2016-10-03 17:00:00+00:00,244,661,529,612,993,522
2016-10-03 18:00:00+00:00,263,666,711,684,1198,525
2016-10-03 19:00:00+00:00,269,589,795,719,1400,542
2016-10-03 20:00:00+00:00,251,546,822,757,1448,537
2016-10-03 21:00:00+00:00,241,519,838,775,1277,536
2016-10-03 22:00:00+00:00,233,452,853,796,1296,535
2016-10-03 23:00:00+00:00,206,397,859,798,1171,497
2016-10-04 00:00:00+00:00,191,337,847,787,1050,473
2016-10-04 01:00:00+00:00,169,330,899,792,921,486
2016-10-04 02:00:00+00:00,124,329,923,786,869,428
2016-10-04 03:00:00+00:00,104,350,959,743,917,378
2016-10-04 04:00:00+00:00,77,338,1067,739,871,412
2016-10-04 05:00:00+00:00,48,334,1150,746,877,364
2016-10-04 06:00:00+00:00,36,273,1030,665,769,420
2016-10-04 07:00:00+00:00,27,203,761,512,775,440
2016-10-04 08:00:00+00:00,23,144,639,521,852,428
2016-10-04 09:00:00+00:00,19,128,674,623,1031,398
2016-10-04 10:00:00+00:00,11,103,780,702,981,382
2016-10-04 11:00:00+00:00,12,97,744,733,865,379
2016-10-04 12:00:00+00:00,18,105,693,761,866,387
2016-10-04 13:00:00+00:00,34,109,660,776,1009,412
2016-10-04 14:00:00+00:00,45,109,618,727,1188,394
2016-10-04 15:00:00+00:00,73,128,569,696,1228,361
2016-10-04 16:00:00+00:00,125,144,617,643,1172,417
2016-10-04 17:00:00+00:00,158,217,762,685,1243,500
2016-10-04 18:00:00+00:00,190,256,943,767,1291,519
2016-10-04 19:00:00+00:00,213,279,1000,762,1339,518
2016-10-04 20:00:00+00:00,201,299,963,765,1388,523
2016-10-04 21:00:00+00:00,208,326,916,790,1355,483
2016-10-04 22:00:00+00:00,217,353,834,787,1282,495
2016-10-04 23:00:00+00:00,223,404,821,820,1150,476
2016-10-05 00:00:00+00:00,249,436,880,799,1076,406
2016-10-05 01:00:00+00:00,290,474,937,832,1081,343
2016-10-05 02:00:00+00:00,325,536,946,901,1022,440
2016-10-05 03:00:00+00:00,339,541,951,927,991,445
2016-10-05 04:00:00+00:00,352,475,1019,926,1139,440
2016-10-05 05:00:00+00:00,365,400,1020,936,1309,532
2016-10-05 06:00:00+00:00,318,356,978,899,1427,587
2016-10-05 07:00:00+00:00,282,315,867,862,1425,599
2016-10-05 08:00:00+00:00,224,245,835,909,1706,609
2016-10-05 09:00:00+00:00,166,138,820,964,1960,584
2016-10-05 10:00:00+00:00,126,89,741,1040,1821,561
2016-10-05 11:00:00+00:00,114,112,722,1025,1679,534
2016-10-05 12:00:00+00:00,111,110,741,1015,1558,516
2016-10-05 13:00:00+00:00,104,119,773,1027,1536,474
2016-10-05 14:00:00+00:00,130,155,789,995,1512,460
2016-10-05 15:00:00+00:00,155,231,838,945,1430,437
2016-10-05 16:00:00+00:00,226,317,989,951,1426,368
2016-10-05 17:00:00+00:00,256,403,1209,984,1604,395
2016-10-05 18:00:00+00:00,272,513,1371,1045,1718,453
2016-10-05 19:00:00+00:00,249,519,1418,1076,1788,529
2016-10-05 20:00:00+00:00,258,446,1419,1085,1798,587
2016-10-05 21:00:00+00:00,277,436,1363,1069,1757,650
2016-10-05 22:00:00+00:00,269,464,1333,1014,1756,571
2016-10-05 23:00:00+00:00,244,492,1320,1043,1725,545
2016-10-06 00:00:00+00:00,260,576,1301,1098,1734,585
2016-10-06 01:00:00+00:00,252,660,1291,1135,1746,616
2016-10-06 02:00:00+00:00,252,709,1248,1145,1776,580
2016-10-06 03:00:00+00:00,249,780,1306,1163,1722,631
2016-10-06 04:00:00+00:00,265,769,1344,1149,1694,654
2016-10-06 05:00:00+00:00,255,766,1394,1136,1730,666
2016-10-06 06:00:00+00:00,245,754,1364,1135,1758,664
2016-10-06 07:00:00+00:00,205,635,1227,1134,1811,624
2016-10-06 08:00:00+00:00,146,515,1077,1123,1983,621
2016-10-06 09:00:00+00:00,106,429,1006,1162,2078,575
2016-10-06 10:00:00+00:00,60,310,988,1162,2003,562
2016-10-06 11:00:00+00:00,46,227,1014,1143,1865,609
2016-10-06 12:00:00+00:00,58,219,1087,1142,1799,607
2016-10-06 13:00:00+00:00,45,229,1127,1118,1785,555
2016-10-06 14:00:00+00:00,47,290,1080,1062,1814,558
2016-10-06 15:00:00+00:00,80,365,1107,1004,1631,511
2016-10-06 16:00:00+00:00,107,547,1242,981,1512,447
2016-10-06 17:00:00+00:00,118,644,1266,1020,1617,503
2016-10-06 18:00:00+00:00,116,675,1331,1050,1671,475
2016-10-06 19:00:00+00:00,111,669,1308,1091,1750,447
2016-10-06 20:00:00+00:00,105,602,1249,1081,1793,517
2016-10-06 21:00:00+00:00,116,572,1222,1078,1738,501
2016-10-06 22:00:00+00:00,106,515,1179,1033,1682,443
2016-10-06 23:00:00+00:00,112,463,1104,1015,1612,409
2016-10-07 00:00:00+00:00,94,455,1051,940,1543,388
2016-10-07 01:00:00+00:00,69,422,1076,836,1365,350
2016-10-07 02:00:00+00:00,67,401,1049,818,1375,362
2016-10-07 03:00:00+00:00,67,395,1016,791,1470,441
2016-10-07 04:00:00+00:00,63,444,985,734,1561,526
2016-10-07 05:00:00+00:00,33,490,1073,771,1604,583
2016-10-07 06:00:00+00:00,28,470,1127,737,1516,591
2016-10-07 07:00:00+00:00,17,402,1115,688,1446,562
2016-10-07 08:00:00+00:00,13,343,1225,696,1405,509
2016-10-07 09:00:00+00:00,9,343,1281,735,1390,502
2016-10-07 10:00:00+00:00,10,351,1313,722,1302,530
2016-10-07 11:00:00+00:00,16,369,1295,701,1297,509
2016-10-07 12:00:00+00:00,21,384,1292,723,1260,360
2016-10-07 13:00:00+00:00,20,384,1252,750,1236,262
2016-10-07 14:00:00+00:00,21,386,1265,725,1166,268
2016-10-07 15:00:00+00:00,25,420,1276,664,993,245
2016-10-07 16:00:00+00:00,31,493,1334,711,887,246
2016-10-07 17:00:00+00:00,34,616,1353,732,1092,324
2016-10-07 18:00:00+00:00,44,690,1328,774,1223,361
2016-10-07 19:00:00+00:00,44,666,1392,820,1276,316
2016-10-07 20:00:00+00:00,46,621,1291,859,1334,320
2016-10-07 21:00:00+00:00,43,641,1253,825,1327,317
2016-10-07 22:00:00+00:00,29,593,1209,790,1356,379
2016-10-07 23:00:00+00:00,24,561,1191,747,1345,336
2016-10-08 00:00:00+00:00,33,544,1151,758,1342,319
2016-10-08 01:00:00+00:00,46,553,1111,769,1362,328
2016-10-08 02:00:00+00:00,58,599,1109,748,1374,398
2016-10-08 03:00:00+00:00,59,594,1138,803,1298,440
2016-10-08 04:00:00+00:00,59,581,1146,798,1342,386
2016-10-08 05:00:00+00:00,58,527,1142,790,1404,414
2016-10-08 06:00:00+00:00,44,484,1159,702,1532,471
2016-10-08 07:00:00+00:00,30,468,1139,720,1552,465
2016-10-08 08:00:00+00:00,25,469,1173,805,1588,534
2016-10-08 09:00:00+00:00,18,477,1215,845,1541,498
2016-10-08 10:00:00+00:00,21,484,1252,849,1413,448
2016-10-08 11:00:00+00:00,20,527,1253,853,1226,439
2016-10-08 12:00:00+00:00,18,575,1265,839,1157,358
2016-10-08 13:00:00+00:00,19,548,1265,837,1101,318
2016-10-08 14:00:00+00:00,19,555,1206,823,1127,327
2016-10-08 15:00:00+00:00,23,628,1125,766,1154,340
2016-10-08 16:00:00+00:00,30,650,1132,747,1085,278
2016-10-08 17:00:00+00:00,33,735,1145,749,1077,336
2016-10-08 18:00:00+00:00,35,714,1148,744,1149,322
2016-10-08 19:00:00+00:00,37,698,1134,726,1139,338
2016-10-08 20:00:00+00:00,41,697,1157,704,1062,304
2016-10-08 21:00:00+00:00,37,705,1131,642,1029,285
2016-10-08 22:00:00+00:00,39,706,1159,634,964,239
2016-10-08 23:00:00+00:00,43,681,1232,701,995,194
2016-10-09 00:00:00+00:00,39,623,1261,696,1052,170
2016-10-09 01:00:00+00:00,40,606,1305,677,1076,187
2016-10-09 02:00:00+00:00,34,634,1346,722,1123,200
2016-10-09 03:00:00+00:00,29,687,1383,793,1099,187
2016-10-09 04:00:00+00:00,26,662,1418,770,1172,178
2016-10-09 05:00:00+00:00,27,638,1458,775,1248,187
